Id_Buku,Isbn,Judul_Buku,Penulis,Tahun_Publikasi,Total_Ratings,Rataan_Rating,Jumlah_Halaman,Jumlah_Review,Kode_Bahasa,Format_Buku,Ebook,Penerbit
3941,826403344,Hyperion and Selected Poems,"[Friedrich Hölderlin, Eric L. Santner, Willard R. Trask, Michael Hamburger, Christopher Middleton, Richard Sieburth]",1990,94,3.99,320,7,,Paperback,FALSE,Continuum
3942,1568651759,Hyperion Cantos: Hyperion / The Fall of Hyperion,[Dan Simmons],1996,174,4.42,936,14,eng,,FALSE,GuildAmerica Books
3943,575076267,"The Hyperion Omnibus (Hyperion Cantos, #1-2)",[Dan Simmons],2004,2524,4.42,779,96,eng,Paperback,FALSE,Orion Publishing Group
3944,8466617442,"La Caída de Hyperion (Los Cantos de Hyperion, #2)","[Dan Simmons, Carlos Alberto Gardini]",2005,210,4.2,736,23,,Paperback,FALSE,Ediciones B
3945,786810831,Christopher Davis's Best Year Yet,"[Lauren L. Wohl, Robert Sabuda]",1995,2,5,64,0,,Paperback,FALSE,Hyperion Books for Children
3946,786812966,Grace's Letter to Lincoln,"[Peter Roop, Stacey Schuett, Connie Roop]",1998,52,3.74,68,19,,Paperback,FALSE,Hyperion Books
3947,786866241,A Don't Sweat the Small Stuff Treasury: A Special Collection for the Office,[Richard Carlson],2000,0,5,112,0,,Hardcover,FALSE,Hyperion
3949,786865768,A Don't Sweat the Small Stuff Treasury: A Special Selection for Teachers,[Richard Carlson],1999,9,4,112,1,,Hardcover,FALSE,Hyperion
3950,786823062,Behind the Couch,[Mordicai Gerstein],1997,9,3.91,57,0,,Hardcover,FALSE,Hyperion
3951,786810815,No Room for Francie,[Eileen Christelow],1995,0,3.67,64,0,,Paperback,FALSE,Hyperion Books
3952,1589637453,Hyperion and Kavanagh,[Henry Wadsworth Longfellow],2002,1,3,420,1,,Paperback,FALSE,Fredonia Books (NL)
3953,741420899,The Hyperion Series Astrological Degree Symbols: 2nd Edition,[Gavin Kent Mcclung],2004,1,2,384,0,,Paperback,FALSE,Infinity Publishing (PA)
3954,471748080,MDX Solutions: With Microsoft SQL Server Analysis Services 2005 and Hyperion Essbase,"[George Spofford, Christopher Webb, Sivakumar Harinath, Francesco Civardi, Dylan Hai Huang]",2005,15,3.73,716,0,,Paperback,FALSE,Wiley
3955,786866233,A Don't Sweat the Small Stuff Treasury: A Special Collection for Newlyweds,[Richard Carlson],2000,4,4.25,94,0,,Hardcover,FALSE,Hyperion Books
3956,786865741,A Don't Sweat the Small Stuff Treasury: A Special Selection for Fathers,[Richard Carlson],1999,1,4,112,0,,Paperback,FALSE,Hyperion Books
3958,706362764,Sheila Macqueen's Complete Flower Arranging,[Sheila MacQueen],1985,0,0,250,0,,Paperback,FALSE,Salem House Publishers
3959,786865733,A Don't Sweat the Small Stuff Treasury: A Special Selection for Mothers,[Richard Carlson],1999,6,3.17,112,2,,Paperback,FALSE,Hyperion Books
3961,074720344X,The Fall of Hyperion,[Dan Simmons],1991,6,4.2,480,0,eng,Hardcover,FALSE,Headline
3962,786886366,Don't Sweat the Small Stuff for Men: Simple Ways to Minimize Stress in a Competitive World,[Richard Carlson],2001,102,3.97,288,12,,Paperback,FALSE,Hachette Books
3963,078686625X,A Don't Sweat the Small Stuff Treasury: A Special Collection for Friends,[Richard Carlson],2000,4,3.8,112,1,,Hardcover,FALSE,Hyperion
3964,2221090276,La Chute d'Hypérion,"[Dan Simmons, Guy Abadia]",,27,4.2,561,0,fre,,FALSE,
3965,3453156390,Der Sturz von Hyperion,[Dan Simmons],,23,4.2,779,3,ger,,FALSE,
3966,3453215281,Die Hyperion-Gesänge,"[Dan Simmons, Joachim Körber]",2002,130,4.42,1456,7,ger,Paperback,FALSE,Heyne
3967,2266111574,La Chute d'Hypérion II,"[Dan Simmons, Guy Abadia]",2000,21,4.45,347,1,fre,Mass Market Paperback,FALSE,Pocket
3968,2221089561,Endymion,"[Dan Simmons, Guy Abadia]",1998,28,4.17,572,1,fre,Paperback,FALSE,Robert Laffont
3969,2266111396,Hypérion 1,[Dan Simmons],,47,4.23,282,2,fre,Mass Market Paperback,FALSE,
3970,2266111566,La Chute d'Hypérion I,[Dan Simmons],1995,23,4.4,300,1,fre,Mass Market Paperback,FALSE,Pocket
3971,8440638736,La Caida de Hyperion,[Dan Simmons],,18,4.2,719,0,spa,Mass Market Paperback,FALSE,
3972,380817934,"Olympos (Ilium, #2)",[Dan Simmons],2006,12979,3.94,891,461,eng,Mass Market Paperback,FALSE,Harper Voyager
3973,380817926,"Ilium (Ilium, #1)",[Dan Simmons],2005,21471,4.02,752,874,eng,Mass Market Paperback,FALSE,HarperTorch
3974,316017442,The Terror,[Dan Simmons],2007,29567,4.06,769,3097,eng,Hardcover,FALSE,"Little, Brown and Company"
3975,60506040,Worlds Enough & Time: Five Tales of Speculative Fiction,[Dan Simmons],2002,931,3.75,272,61,eng,Paperback,FALSE,Harper Voyager
3976,312989482,"Hard Freeze (Joe Kurtz, #2)",[Dan Simmons],2003,737,3.83,320,44,eng,Paperback,FALSE,Minotaur Books
3977,553572946,"Endymion (Hyperion Cantos, #3)",[Dan Simmons],1996,36830,4.17,563,1048,eng,Mass Market Paperback,FALSE,Bantam Spectra
3978,380817160,"A Winter Haunting (Seasons of Horror, #2)",[Dan Simmons],2002,5936,3.6,371,452,eng,Paperback,FALSE,HarperTorch
3980,744583276,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,[E.L. Konigsburg],,158606,4.15,178,5108,eng,,FALSE,
3981,1557344485,A Guide for Using from Mixed Up Files of Mrs. Basil E. Frankweiler in the Classroom,"[Mari Lu Robbins, Cheryl Buhler, Panelope Mendivel]",1994,5,3.6,48,0,,Paperback,FALSE,Teacher Created Resources
3985,312282990,The Amazing Adventures of Kavalier & Clay,[Michael Chabon],2001,162367,4.17,639,8951,eng,Paperback,FALSE,Picador USA
3986,159307171X,The Amazing Adventures of the Escapist: Volume 1,"[Michael Chabon, Glen David Gold, Bill Sienkiewicz, Howard Chaykin, Gene Colan, Steve Lieber, Eric Wight, Kevin  McCarthy]",2004,1079,3.45,159,102,eng,Paperback,FALSE,Dark Horse
3987,525471642,The Amazing Adventures of Bathman!,"[Andrew T. Pelletier, Peter Elwell]",2005,46,3.66,32,13,,Hardcover,FALSE,Dutton Juvenile
3988,794504531,The Amazing Adventures of Hercules,"[Claudia Zeff, Stephen Cartwright, Gill Harvey]",2004,13,4.15,64,3,,Paperback,FALSE,Usborne Books
3989,794504523,Ulysses: The Amazing Adventures of,"[Vivian Webb, Stephen Cartwright, Heather Amery]",2004,12,4.08,64,2,,Paperback,FALSE,Usborne Books
3990,867130474,Across the River: Walter & Oliver's Amazing Adventure,[D. Michael Price],1998,2,4,48,1,,Hardcover,FALSE,Artisan Publishers
3991,753457830,Great Discoveries & Amazing Adventures: The Stories of Hidden Marvels and Lost Treasures,[Claire Llewellyn],2004,2,4,77,1,,Hardcover,FALSE,Kingfisher
3992,1857821602,Dicing with Di: The Amazing Adventures of Britain's Royal Watchers,"[Mark Saunders, Glenn Harvey]",1997,5,3.8,238,2,,Hardcover,FALSE,Blake Publishing
3993,963619152,Farm Crossing: The Amazing Adventures of Addie and Zachary,"[Jack Bushnell, Laurie Caple]",2005,0,0,96,0,,Paperback,FALSE,Chippewa Valley Museum
3995,552991228,The House of God,"[Samuel Shem, John Updike]",1998,283,3.94,400,30,,Paperback,FALSE,Black Swan
3997,849942985,The Great House of God,[Max Lucado],2001,1085,4.25,240,56,eng,Paperback,FALSE,Thomas Nelson
3998,1920744975,Houses of God: Religious Architecture for a New Millennium,[Michael J. Crosbie],2006,5,3.6,191,0,,Hardcover,FALSE,Images Publishing Group
3999,081352427X,Skeptic in the House of God,[James L. Kelley],1997,6,3.83,192,1,,Hardcover,FALSE,Rutgers University Press
4001,050028556X,"The House of God: Church Architecture, Style and History",[Edward Norman],2005,11,4.08,312,3,,Paperback,FALSE,Thames & Hudson
4002,1599790165,The Constitution For The House Of God,[Mark Duplantis],2006,1,3,64,0,,Paperback,FALSE,Creation House
4003,034548150X,House of Many Gods,[Kiana Davenport],2006,18,3.98,352,3,,Hardcover,FALSE,Ballantine Books
4004,722534876,The Pilgrimage,"[Paulo Coelho, Alan R. Clarke]",1997,32448,3.65,226,1114,eng,Paperback,FALSE,Thorsons
4005,722536542,The Fifth Mountain,"[Paulo Coelho, Clifford E. Landers]",2000,28972,3.62,245,945,eng,Paperback,FALSE,HarperCollins
4006,722533942,The Valkyries,"[Paulo Coelho, Alan R. Clarke]",1999,16380,3.31,243,682,eng,Paperback,FALSE,HarperTorch (an imprint of HarperCollins Publishers)
4008,60527994,"The Devil and Miss Prym (On the Seventh Day, #3)","[Paulo Coelho, Amanda Hopkinson, Nick Caistor]",2006,46553,3.6,205,1980,eng,Hardcover,FALSE,HarperOne
4009,316767727,Nine Stories,[J.D. Salinger],2001,111343,4.19,198,2827,eng,Paperback,FALSE,"Little, Brown and Company"
4010,99339218,The First Forty-Nine Stories,[Ernest Hemingway],2004,853,3.98,467,59,eng,Paperback,FALSE,Arrow
4012,786249587,Night Lives: Nine Stories of the Dark Fantastic,"[Phyllis Eisenstein, Alex Eisenstein]",2003,4,4.5,307,0,eng,Hardcover,FALSE,Five Star
4013,520246934,"The Inland Whale: Nine Stories Retold from California Indian Legends, With a New Foreword by Karl Kroeber","[Theodora Kroeber, Karl Kroeber]",2005,6,4.04,212,1,,Paperback,FALSE,University of California Press
4014,753459647,The Sun Rises: and Other Questions About Time and Seasons,[Brenda Walpole],2006,50,3.95,32,6,eng,Paperback,FALSE,Kingfisher
4016,525452257,One Sun Rises: An African Wildlife Counting Book,"[Wendy Hartmann, Nicolaas Maritz]",1994,6,3.44,32,2,,Hardcover,FALSE,Dutton Books
4017,374701075,Presumed Innocent,[Scott Turow],2001,26,4.1,431,1,,Hardcover,FALSE,Twtp Assorted
4021,8495501473,American Psycho,"[Bret Easton Ellis, Mariano Antolín Rato]",2000,199,3.82,576,19,spa,Paperback,FALSE,Punto de Lectura
4023,033048477X,American Psycho,[Bret Easton Ellis],2010,837,3.82,399,75,eng,Mass Market Paperback,FALSE,Picador
4024,826452450,Bret Easton Ellis's American Psycho: A Reader's Guide,[Julian Murphet],2002,204,3.94,96,10,,Paperback,FALSE,Bloomsbury Academic
4025,141187603,From Russia with Love,[Ian Fleming],2004,132,3.89,259,13,eng,Paperback,FALSE,Penguin Books Ltd
4026,761551042,James Bond 007: From Russia With Love: Prima Official Game Guide,"[Prima Publishing, Nelson Taruc, Kaizen Media Group]",2005,5,3.2,176,1,,Paperback,FALSE,Prima Games
4027,451015630,From Russia with Love,[Ian Fleming],1963,4,3.89,191,0,,,FALSE,New American Library
4030,340425628,From Russia With Love,[Ian Fleming],1988,10,3.89,208,1,eng,Mass Market Paperback,FALSE,
4031,375727272,Lunar Park,[Bret Easton Ellis],2006,22411,3.65,404,720,eng,Paperback,FALSE,Vintage
4035,446677124,The Burden of Proof (Kindle County Legal Thriller #2),[Scott Turow],2000,31640,4.06,608,257,eng,Paperback,FALSE,Grand Central Publishing
4036,441011470,"Burden of Proof (JAG in Space, #2)",[John G. Hemry],2003,571,3.97,293,23,,Mass Market Paperback,FALSE,Ace
4039,904110142X,Burden Of Proof And Related Issues: A Study On Evidence Before International Tribunals,[Mojtaba Kazazi],1995,1,5,408,0,,Hardcover,FALSE,Brill - Nijhoff
4040,879755512,God and the Burden of Proof,[Keith M. Parsons],1989,6,4.12,156,0,,Hardcover,FALSE,Prometheus Books
4041,759363919,Burden of Proof: An Introduction to Argumentation and Guide to Parliamentary Debate,[Mark Crossman],2005,0,4.5,225,0,,Paperback,FALSE,Custom Pub. Co.
4042,1400054206,Godless: The Church of Liberalism,[Ann Coulter],2006,2700,3.31,310,347,eng,Hardcover,FALSE,Crown Forum
4043,1416908161,Godless,[Pete Hautman],2005,4126,3.6,208,721,eng,Paperback,FALSE,Simon  Schuster Books for Young Readers
4044,521607841,Value and Virtue in a Godless Universe,[Erik J. Wielenberg],2010,54,3.59,204,12,,Paperback,FALSE,Cambridge University Press
4045,393328376,The Godless Constitution: A Moral Defense of the Secular State,"[Isaac Kramnick, R. Laurence Moore]",2005,285,3.87,208,29,,Paperback,FALSE,W. W. Norton  Company
4046,862419093,Godless Morality: Keeping Religion Out of Ethics,[Richard Holloway],2000,118,3.88,163,20,,Paperback,FALSE,Canongate Books
4047,059539101X,Godless in America: Conversations with an Atheist,[George A. Ricker],2006,1,5,180,0,,Paperback,FALSE,iUniverse
4049,300046081,"A Godless Jew: Freud, Atheism, and the Making of Psychoanalysis",[Peter Gay],1989,27,3.82,182,2,,Paperback,FALSE,Yale University Press
4050,664228917,That Godless Court?: Supreme Court Decisions on Church-State Relationships,[Ronald B. Flowers],2005,12,3.5,228,1,en-US,Paperback,FALSE,Westminster John Knox Press
4051,1841955787,Godless Morality,[Richard Holloway],2004,22,3.88,176,4,,Paperback,FALSE,Canongate UK
4052,977898431,"The PayPal Wars: Battles with eBay, the Media, the Mafia, and the Rest of the Planet Earth",[Eric M. Jackson],2010,698,3.97,270,49,,Paperback,FALSE,World Ahead Publishing
4053,078528303X,Date or Soul Mate?: How to Know if Someone is Worth Pursuing in Two Dates or Less,[Neil Clark Warren],2005,163,3.75,224,29,,Paperback,FALSE,Thomas Nelson
4054,738707465,Soul Mates & Hot Dates: How to Tell Who's Who,"[Maria Shaw, Andrea Neff]",2005,8,4.62,187,0,,Paperback,FALSE,Llewellyn Publications
4055,60925752,Soul Mates: Honouring the Mysteries of Love and Relationship,[Thomas  Moore],2013,4201,3.99,288,76,eng,Paperback,FALSE,Harper Perennial
4056,1567187897,Soul Mates: Understanding Relationships Across Time,"[Richard Webster, Michael Maupin]",2001,63,3.48,221,5,,Paperback,FALSE,Llewellyn Publications
4057,310219264,Becoming Soul Mates: 52 Meditations to Bring Joy To Your Marriage,"[Les Parrott III, Leslie Parrott]",1997,30,3.59,240,3,,Paperback,FALSE,Zondervan
4058,785272348,Finding Contentment: When Momentary Happiness Just Isn't Enough,[Neil Clark Warren],1997,30,3.55,211,5,,Hardcover,FALSE,Thomas Nelson
4059,899573576,"Dear God, Send Me a Soul Mate: Eight Steps for Finding a Spouse...God's Way",[Rose Sweet],2002,12,3.75,224,0,,Paperback,FALSE,Living Ink Books
4060,922729484,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),[Elizabeth Clare Prophet],2017,131,3.8,155,2,en-US,Paperback,FALSE,Summit University Press
4061,1561790885,Finding the Love of Your Life,[Neil Clark Warren],1998,243,3.82,176,33,,Hardcover,FALSE,Focus on the Family Publishing
4062,312328621,When Souls Mate,[Joylynn M. Jossel],2006,73,4.15,336,6,,Paperback,FALSE,St. Martin's Griffin
4063,842383603,Love the Life You Live: 3 Secrets to Feeling Good--Deep Down in Your Soul,"[Les Parrott III, Neil Clark Warren]",2003,36,3.69,288,7,,Hardcover,FALSE,Tyndale House Publishers
4064,140135243X,The One: Finding Soul Mate Love and Making It Last,[Kathy Freston],2006,6,3.56,210,1,,Hardcover,FALSE,Miramax Books
4065,785273441,Catching the Rhythm of Love: Experience Your Way to a Spectacular Marriage,[Neil Clark Warren],2000,8,3.5,224,2,,Hardcover,FALSE,Thomas Nelson
4066,452282179,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,"[Arielle Ford, Deepak Chopra]",2001,37,4.05,412,4,en-US,Paperback,FALSE,Plume
4067,785269045,How to Know If Someone is Worth Pursuing in Two Dates or Less,[Neil Clark Warren],1999,49,3.63,208,6,,Paperback,FALSE,Thomas Nelson Publishers
4068,785280642,"God Said It, Don't Sweat It: Sound Encouragement to Keep the Little Things from Overwhelming You",[Neil Clark Warren],1998,22,4.28,219,3,,Paperback,FALSE,Thomas Nelson
4069,080701429X,Man's Search for Meaning,"[Viktor E. Frankl, Harold S. Kushner, William J. Winslade, Isle Lasch]",2006,252030,4.36,165,12141,eng,Paperback,FALSE,Beacon Press
4070,807014265,Man's Search for Meaning,"[Viktor E. Frankl, Gordon W. Allport, Ilse Lasch]",2000,374,4.36,165,42,eng,Hardcover,FALSE,Beacon Press (Boston)
4071,849944465,Search for Significance: Seeing Your True Worth Through God's Eyes (Student),"[Jack  Crabtree, Robert S. McGee]",2003,31,4.22,208,0,,Paperback,FALSE,Thomas Nelson Publishers
4072,1593374313,The Everything Word Search Book: Over 250 Puzzles to Keep You Entertained for Hours!,[Charles Timmerman],2005,14,4.07,304,0,,Paperback,FALSE,Everything
4075,393058638,In Search of Memory: The Emergence of a New Science of Mind,[Eric R. Kandel],2006,3759,4.09,430,171,eng,Hardcover,FALSE,W. W. Norton & Company
4076,1861977166,In Search Of Excellence: Lessons from America's Best-Run Companies,"[Thomas J. Peters, Tom Peters, Robert H. Waterman Jr.]",2004,11195,3.91,392,123,,Paperback,FALSE,Profile Books
4081,72262427,Tax Loopholes for Ebay Sellers: How to Make More Money and Pay Less Tax,"[Diane Kennedy, Janelle Elms]",2005,10,3.73,285,0,,Paperback,FALSE,McGraw-Hill/Osborne Media
4082,321256166,Ebay� Strategies: 10 Proven Methods to Maximize Your Ebay Business,[Scot Wingo],2004,23,3.48,336,2,,Paperback,FALSE,Prentice Hall
4083,789736462,Making a Living from Your Ebay Business,[Michael Miller],2006,5,3.29,456,1,,Paperback,FALSE,Que
4084,007226277X,How to Start and Run an Ebay Consignment Business,[Skip McGrath],2006,19,3.63,303,2,,Paperback,FALSE,McGraw-Hill Education
4085,71480137,How to Sell Anything on Ebay... and Make a Fortune!,[Dennis Prince],2007,4,3.34,315,1,,Paperback,FALSE,McGraw-Hill Education
4086,71474803,Ebay Powerseller Million Dollar Ideas,"[Brad Schepp, Debra Schepp]",2006,8,4.12,281,0,,Paperback,FALSE,McGraw-Hill
4087,71445692,How to Sell Antiques and Collectibles on Ebay... and Make a Fortune!,"[Dennis Prince, Lynn Dralle, Lynn Dralle Wilson]",2004,31,3.45,256,1,,Paperback,FALSE,McGraw-Hill Education
4088,1592573339,The Complete Idiot's Guide to Starting an Ebay Business,"[Barbara Weltman, Shirley Muse, Kara Gordon]",2005,8,3.19,318,3,,Paperback,FALSE,Alpha Books
4090,1593270550,The ebay Price Guide: What Sells for What (in Every Category!),[Julia L. Wilkinson],2006,2,2.5,304,0,,Paperback,FALSE,No Starch Press
4091,1932531270,Make Big Profits on Ebay: The Ultimate Guide for Building a Business on Ebay,"[Jacquelyn  Lynn, Charlene Davis]",2005,4,3.5,220,1,,Paperback,FALSE,Entrepreneur Press
4092,789730588,Absolute Beginner's Guide to Launching an Ebay Business,[Michael Miller],2003,16,2.94,360,2,,Paperback,FALSE,Que
4093,72260912,The 7 Essential Steps to Successful Ebay Marketing,"[Janelle Elms, Phil Dunn, Amy Balsbaugh]",2005,4,3.4,228,0,,Paperback,FALSE,McGraw-Hill
4094,471712167,The Ebay Millionaire: Titanium Powerseller Secrets for Building a Big Online Business,[Amy Joyner],2005,17,3.22,256,1,,Hardcover,FALSE,Wiley
4095,078973575X,Launching a Successful eBay Store,[Ron Mansfield],2006,4,2.5,361,0,,Paperback,FALSE,Que
4096,1593270631,The eBay Survival Guide,[Michael A. Banks],2005,2,1.5,288,0,,Paperback,FALSE,No Starch Press
4097,471789127,Ebay Listings That Sell for Dummies,"[Patti Louise Ruby, Marsha Collier]",2006,5,3.6,316,0,,Paperback,FALSE,For Dummies
4098,596006446,eBay: The Missing Manual: The Missing Manual,"[Nancy Conner, David Karp, Sarah Milstein]",2005,6,3,464,1,,Paperback,FALSE,O'Reilly Media
4099,020161622X,The Pragmatic Programmer: From Journeyman to Master,"[Andy Hunt, Dave Thomas]",1999,11799,4.31,321,670,eng,Paperback,FALSE,Addison-Wesley Professional
4100,976694026,Behind Closed Doors: Secrets of Great Management,"[Johanna Rothman, Esther Derby]",2005,800,3.96,176,62,en-US,Paperback,FALSE,Pragmatic Bookshelf
4101,976694050,Interface Oriented Design,[Kenneth Pugh],2006,50,3.58,240,4,,Paperback,FALSE,Pragmatic Bookshelf
4102,097451408X,Practices of an Agile Developer: Working in the Real World,"[Venkat Subramaniam, Andy Hunt]",2006,907,3.88,189,52,,Paperback,FALSE,Pragmatic Bookshelf
4103,976694018,My Job Went to India,[Chad Fowler],2005,173,3.95,232,13,,Paperback,FALSE,Pragmatic Bookshelf
4104,713997273,Blink: The Power of Thinking Without Thinking,[Malcolm Gladwell],2005,833,3.92,278,118,eng,,FALSE,Penguin
4105,1595540431,Blink,[Ted Dekker],2005,106,4.17,400,22,,Paperback,FALSE,Thomas Nelson
4106,859653234,Blink 182,[Anne Hoppus],2001,61,4.44,112,4,eng,Paperback,FALSE,Plexus Publishing Ltd
4107,1842401688,Blink 182: The Unauthorised Biography in Words and Pictures,"[Tim Footman, Billy Dancer]",2002,4,3,100,0,,Paperback,FALSE,Chrome Dreams
4108,753456109,I Blink: And Other Questions About My Body,[Brigid Avison],2003,37,3.93,32,2,eng,Paperback,FALSE,Kingfisher
4109,3150091853,Rosencrantz and Guildenstern are Dead,[Tom Stoppard],1998,509,4.06,172,25,,,FALSE,"Reclam, Ditzingen"
4110,802140785,Rosencrantz  & Guildenstern Are Dead,[Tom Stoppard],1977,115,4.06,126,4,,Paperback,FALSE,Grove Press
4113,712676090,Good To Great,[James C. Collins],2001,483,4.08,320,27,,Hardcover,FALSE,Random House Business
